time;averageAirTemp
"2024-04-12 10:00:00";18.725
"2024-04-12 11:00:00";19.458333333333
"2024-04-12 12:00:00";20.243333333333
"2024-04-12 13:00:00";20.958333333333
"2024-04-12 14:00:00";21.09
"2024-04-12 15:00:00";21.251666666667
"2024-04-12 16:00:00";20.226666666667
"2024-04-12 17:00:00";18.673333333333
"2024-04-12 18:00:00";17.138333333333
"2024-04-12 19:00:00";15.321666666667
"2024-04-12 20:00:00";14.198333333333
"2024-04-12 21:00:00";13.008333333333
"2024-04-12 22:00:00";12.08
"2024-04-12 23:00:00";11.388333333333
"2024-04-13 00:00:00";10.748333333333
"2024-04-13 01:00:00";10.091666666667
"2024-04-13 02:00:00";9.5683333333333
"2024-04-13 03:00:00";10.323333333333
"2024-04-13 04:00:00";11.17
"2024-04-13 05:00:00";12.291666666667
"2024-04-13 06:00:00";14.435
"2024-04-13 07:00:00";16.218333333333
"2024-04-13 08:00:00";17.38
"2024-04-13 09:00:00";18.648333333333
"2024-04-13 10:00:00";19.086666666667
"2024-04-13 11:00:00";20.456666666667
"2024-04-13 12:00:00";21.265
"2024-04-13 13:00:00";21.61
"2024-04-13 14:00:00";21.536666666667
"2024-04-13 15:00:00";21.25
"2024-04-13 16:00:00";20.981666666667
"2024-04-13 17:00:00";19.543333333333
"2024-04-13 18:00:00";17.985
"2024-04-13 19:00:00";16.57
"2024-04-13 20:00:00";15.813333333333
"2024-04-13 21:00:00";14.275
"2024-04-13 22:00:00";13.478333333333
"2024-04-13 23:00:00";12.596666666667
"2024-04-14 00:00:00";11.918333333333
"2024-04-14 01:00:00";11.103333333333
"2024-04-14 02:00:00";10.74
"2024-04-14 03:00:00";10.32
"2024-04-14 04:00:00";10.156666666667
"2024-04-14 05:00:00";11.226666666667
"2024-04-14 06:00:00";14.151666666667
"2024-04-14 07:00:00";17.61
"2024-04-14 08:00:00";20.321666666667
"2024-04-14 09:00:00";22.241666666667
"2024-04-14 10:00:00";22.955
"2024-04-14 11:00:00";22.991666666667
"2024-04-14 12:00:00";22.706666666667
"2024-04-14 13:00:00";22.265
"2024-04-14 14:00:00";21.776666666667
"2024-04-14 15:00:00";20.618333333333
"2024-04-14 16:00:00";18.093333333333
"2024-04-14 17:00:00";18.23
"2024-04-14 18:00:00";17.795
"2024-04-14 19:00:00";16.556666666667
"2024-04-14 20:00:00";15.78
"2024-04-14 21:00:00";15.158333333333
"2024-04-14 22:00:00";14.48
"2024-04-14 23:00:00";13.93
"2024-04-15 00:00:00";13.698333333333
"2024-04-15 01:00:00";13.18
"2024-04-15 02:00:00";13.326666666667
"2024-04-15 03:00:00";13.13
"2024-04-15 04:00:00";13.093333333333
"2024-04-15 05:00:00";11.896666666667
"2024-04-15 06:00:00";11.593333333333
"2024-04-15 07:00:00";10.745
"2024-04-15 08:00:00";10.71
"2024-04-15 09:00:00";9.7866666666667
"2024-04-15 10:00:00";9.9233333333333
"2024-04-15 11:00:00";10.57
"2024-04-15 12:00:00";11.551666666667
"2024-04-15 13:00:00";12.09
"2024-04-15 14:00:00";12.121666666667
"2024-04-15 15:00:00";11.645
"2024-04-15 16:00:00";11.703333333333
"2024-04-15 17:00:00";11.633333333333
"2024-04-15 18:00:00";11.296666666667
"2024-04-15 19:00:00";10.92
"2024-04-15 20:00:00";10.971666666667
"2024-04-15 21:00:00";10.916666666667
"2024-04-15 22:00:00";10.8
"2024-04-15 23:00:00";10.68
"2024-04-16 00:00:00";10.386666666667
"2024-04-16 01:00:00";11.528333333333
"2024-04-16 02:00:00";11.49
"2024-04-16 03:00:00";10.963333333333
"2024-04-16 04:00:00";10.546666666667
"2024-04-16 05:00:00";10.201666666667
"2024-04-16 06:00:00";8.755
"2024-04-16 07:00:00";8.0733333333333
"2024-04-16 08:00:00";8.155
"2024-04-16 09:00:00";8.6833333333333
"2024-04-16 10:00:00";8.9216666666667
"2024-04-16 11:00:00";9.3616666666667
"2024-04-16 12:00:00";9.5133333333333
"2024-04-16 13:00:00";9.7933333333333
"2024-04-16 14:00:00";10.163333333333
"2024-04-16 15:00:00";9.9716666666667
"2024-04-16 16:00:00";9.7283333333333
"2024-04-16 17:00:00";8.68
"2024-04-16 18:00:00";7.5466666666667
"2024-04-16 19:00:00";6.5
"2024-04-16 20:00:00";5.785
"2024-04-16 21:00:00";5.7933333333333
"2024-04-16 22:00:00";5.6833333333333
"2024-04-16 23:00:00";5.195
"2024-04-17 00:00:00";3.9633333333333
"2024-04-17 01:00:00";3.0766666666667
"2024-04-17 02:00:00";2.725
"2024-04-17 03:00:00";3.39
"2024-04-17 04:00:00";3.6633333333333
"2024-04-17 05:00:00";4.6666666666667
"2024-04-17 06:00:00";6.0533333333333
"2024-04-17 07:00:00";6.1533333333333
"2024-04-17 08:00:00";6.28
"2024-04-17 09:00:00";6.5666666666667
"2024-04-17 10:00:00";6.385
"2024-04-17 11:00:00";6.8166666666667
"2024-04-17 12:00:00";7.27
"2024-04-17 13:00:00";8.0616666666667
"2024-04-17 14:00:00";8.28
"2024-04-17 15:00:00";7.2516666666667
"2024-04-17 16:00:00";5.7933333333333
"2024-04-17 17:00:00";5.6766666666667
"2024-04-17 18:00:00";5.5783333333333
"2024-04-17 19:00:00";5.685
"2024-04-17 20:00:00";5.5566666666667
"2024-04-17 21:00:00";5.1833333333333
"2024-04-17 22:00:00";4.32
"2024-04-17 23:00:00";3.5366666666667
"2024-04-18 00:00:00";3.0433333333333
"2024-04-18 01:00:00";2.8983333333333
"2024-04-18 02:00:00";2.7133333333333
"2024-04-18 03:00:00";2.555
"2024-04-18 04:00:00";2.1316666666667
"2024-04-18 05:00:00";3.17
"2024-04-18 06:00:00";5.145
"2024-04-18 07:00:00";7.2683333333333
"2024-04-18 08:00:00";7.2733333333333
"2024-04-18 09:00:00";6.795
"2024-04-18 10:00:00";7.7116666666667
"2024-04-18 11:00:00";8.3333333333333
"2024-04-18 12:00:00";7.585
"2024-04-18 13:00:00";8.94
"2024-04-18 14:00:00";8.7483333333333
"2024-04-18 15:00:00";7.5583333333333
"2024-04-18 16:00:00";6.95
"2024-04-18 17:00:00";6.375
"2024-04-18 18:00:00";5.8616666666667
"2024-04-18 19:00:00";5.0183333333333
"2024-04-18 20:00:00";3.9416666666667
"2024-04-18 21:00:00";3.765
"2024-04-18 22:00:00";3.53
"2024-04-18 23:00:00";3.5
"2024-04-19 00:00:00";3.2433333333333
"2024-04-19 01:00:00";2.9616666666667
"2024-04-19 02:00:00";2.0266666666667
"2024-04-19 03:00:00";1.85
"2024-04-19 04:00:00";2.0583333333333
"2024-04-19 05:00:00";3.3533333333333
"2024-04-19 06:00:00";5.19
"2024-04-19 07:00:00";7.3716666666667
"2024-04-19 08:00:00";8.5083333333333
"2024-04-19 09:00:00";8.9733333333333
"2024-04-19 10:00:00";9.72
"2024-04-19 11:00:00";10.211666666667
"2024-04-19 12:00:00";10.74
"2024-04-19 13:00:00";10.351666666667
"2024-04-19 14:00:00";10.685
"2024-04-19 15:00:00";10.786666666667
"2024-04-19 16:00:00";10.591666666667
"2024-04-19 17:00:00";9.6733333333333
"2024-04-19 18:00:00";8.3066666666667
"2024-04-19 19:00:00";7.3066666666667
"2024-04-19 20:00:00";7.0233333333333
"2024-04-19 21:00:00";6.8433333333333
"2024-04-19 22:00:00";6.8433333333333
"2024-04-19 23:00:00";6.975
"2024-04-20 00:00:00";6.9803571428571
"2024-04-20 01:00:00";6.8666666666667
"2024-04-20 02:00:00";6.640350877193
"2024-04-20 03:00:00";6.1701754385965
"2024-04-20 04:00:00";5.980701754386
"2024-04-20 05:00:00";6.1087719298246
"2024-04-20 06:00:00";6.7571428571429
"2024-04-20 07:00:00";7.2534482758621
"2024-04-20 08:00:00";7.9859649122807
"2024-04-20 09:00:00";7.7263157894737
"2024-04-20 10:00:00";8.6684210526316
"2024-04-20 11:00:00";7.9263157894737
"2024-04-20 12:00:00";8.5321428571429
"2024-04-20 13:00:00";9.0196428571429
"2024-04-20 14:00:00";8.8508771929825
"2024-04-20 15:00:00";8.6526315789474
"2024-04-20 16:00:00";8.2385964912281
"2024-04-20 17:00:00";7.6859649122807
"2024-04-20 18:00:00";6.675
"2024-04-20 19:00:00";6.1178571428571
"2024-04-20 20:00:00";5.5631578947368
"2024-04-20 21:00:00";5.2929824561404
"2024-04-20 22:00:00";4.8087719298246
"2024-04-20 23:00:00";4.3857142857143
"2024-04-21 00:00:00";3.9035714285714
"2024-04-21 01:00:00";3.4517857142857
"2024-04-21 02:00:00";2.9824561403509
"2024-04-21 03:00:00";2.9140350877193
"2024-04-21 04:00:00";2.7631578947368
"2024-04-21 05:00:00";2.3280701754386
"2024-04-21 06:00:00";2.2267857142857
"2024-04-21 07:00:00";2.5285714285714
"2024-04-21 08:00:00";2.9714285714286
"2024-04-21 09:00:00";3.1649122807018
"2024-04-21 10:00:00";3.7017543859649
"2024-04-21 11:00:00";4.059649122807
"2024-04-21 12:00:00";4.2321428571429
"2024-04-21 13:00:00";4.2482142857143
"2024-04-21 14:00:00";4.2821428571429
"2024-04-21 15:00:00";4.3052631578947
"2024-04-21 16:00:00";4.459649122807
"2024-04-21 17:00:00";4.4877192982456
"2024-04-21 18:00:00";4.4649122807018
"2024-04-21 19:00:00";4.6178571428571
"2024-04-21 20:00:00";4.6035714285714
"2024-04-21 21:00:00";4.6157894736842
"2024-04-21 22:00:00";4.6070175438596
"2024-04-21 23:00:00";4.3543859649123
"2024-04-22 00:00:00";4.1122807017544
"2024-04-22 01:00:00";3.9438596491228
"2024-04-22 02:00:00";3.7140350877193
"2024-04-22 03:00:00";3.1473684210526
"2024-04-22 04:00:00";2.4245614035088
"2024-04-22 05:00:00";2.4122807017544
"2024-04-22 06:00:00";2.5964912280702
"2024-04-22 07:00:00";3.3473684210526
"2024-04-22 08:00:00";4.1771929824561
"2024-04-22 09:00:00";5.0508771929825
"2024-04-22 10:00:00";5.4052631578947
"2024-04-22 11:00:00";5.9877192982456
"2024-04-22 12:00:00";6.3666666666667
"2024-04-22 13:00:00";6.3947368421053
"2024-04-22 14:00:00";6.2561403508772
"2024-04-22 15:00:00";6.1245614035088
"2024-04-22 16:00:00";5.8821428571429
"2024-04-22 17:00:00";5.1964912280702
"2024-04-22 18:00:00";4.3982456140351
"2024-04-22 19:00:00";3.9157894736842
"2024-04-22 20:00:00";3.640350877193
"2024-04-22 21:00:00";3.4947368421053
"2024-04-22 22:00:00";3.2859649122807
"2024-04-22 23:00:00";3.2473684210526
"2024-04-23 00:00:00";3.140350877193
"2024-04-23 01:00:00";3.0912280701754
"2024-04-23 02:00:00";3.0631578947368
"2024-04-23 03:00:00";2.959649122807
"2024-04-23 04:00:00";3.0315789473684
"2024-04-23 05:00:00";3.440350877193
"2024-04-23 06:00:00";4.9315789473684
"2024-04-23 07:00:00";6.180701754386
"2024-04-23 08:00:00";6.319298245614
"2024-04-23 09:00:00";7.2017543859649
"2024-04-23 10:00:00";8.1982456140351
"2024-04-23 11:00:00";8.8767857142857
"2024-04-23 12:00:00";9.6789473684211
"2024-04-23 13:00:00";10.456140350877
"2024-04-23 14:00:00";10.685964912281
"2024-04-23 15:00:00";10.291228070175
